completion_time,task_id,start_time,process_time,num_operations
6.8,9,1.7999999999999998,5.0,3
8.400000000000002,22,4.400000000000001,4.000000000000001,3
10.800000000000004,19,3.800000000000001,7.0000000000000036,3
11.0,2,0.4,10.6,3
11.8,21,4.200000000000001,7.6,3
12.200000000000003,15,3.0000000000000004,9.200000000000003,3
12.8,17,3.400000000000001,9.4,3
12.8,5,1.0,11.8,3
12.800000000000002,23,4.600000000000001,8.200000000000001,3
13.2,0,0.0,13.2,3
13.8,26,5.200000000000002,8.599999999999998,3
13.800000000000004,3,0.6000000000000001,13.200000000000005,3
14.0,42,8.400000000000002,5.599999999999998,3
14.0,34,6.800000000000003,7.199999999999997,3
14.4,14,2.8000000000000003,11.6,3
14.400000000000004,57,11.399999999999991,3.0000000000000124,3
14.6,41,8.200000000000003,6.399999999999997,3
14.799999999999997,7,1.4,13.399999999999997,3
14.999999999999996,50,9.999999999999996,5.0,3
15.2,25,5.000000000000002,10.199999999999998,3
15.799999999999997,11,2.1999999999999997,13.599999999999998,3
15.8,54,10.799999999999994,5.000000000000007,3
16.399999999999988,46,9.2,7.199999999999989,3
16.400000000000002,27,5.400000000000002,11.0,3
16.599999999999994,53,10.599999999999994,6.0,3
16.8,6,1.2,15.600000000000001,3
16.8,30,6.000000000000003,10.799999999999997,3
17.0,52,10.399999999999995,6.600000000000005,3
17.4,35,7.0000000000000036,10.399999999999995,3
17.4,29,5.8000000000000025,11.599999999999996,3
17.999999999999993,58,11.59999999999999,6.400000000000002,3
18.0,66,13.199999999999985,4.800000000000015,3
18.200000000000003,37,7.400000000000004,10.799999999999999,3
18.8,33,6.600000000000003,12.199999999999998,3
18.8,39,7.800000000000004,10.999999999999996,3
19.0,4,0.8,18.2,3
19.599999999999994,36,7.200000000000004,12.399999999999991,3
19.799999999999994,1,0.2,19.599999999999994,3
20.0,44,8.8,11.2,3
20.19999999999997,86,17.19999999999997,3.0,3
20.8,40,8.000000000000004,12.799999999999997,3
21.0,76,15.199999999999978,5.800000000000022,3
21.79999999999997,89,17.79999999999997,4.0,3
21.799999999999997,24,4.800000000000002,16.999999999999996,3
22.2,51,10.199999999999996,12.000000000000004,3
23.200000000000003,62,12.399999999999988,10.800000000000015,3
23.200000000000003,65,12.999999999999986,10.200000000000017,3
23.399999999999977,96,19.199999999999964,4.2000000000000135,3
24.200000000000003,61,12.199999999999989,12.000000000000014,3
24.399999999999952,60,11.99999999999999,12.399999999999963,3
24.79999999999997,71,14.199999999999982,10.599999999999987,3
24.799999999999994,56,11.199999999999992,13.600000000000001,3
25.0,47,9.399999999999999,15.600000000000001,3
25.0,70,13.999999999999982,11.000000000000018,3
25.2,69,13.799999999999983,11.400000000000016,3
25.200000000000003,78,15.599999999999977,9.600000000000026,3
25.599999999999977,77,15.399999999999977,10.2,3
25.599999999999977,49,9.799999999999997,15.79999999999998,3
25.799999999999997,81,16.199999999999974,9.600000000000023,3
26.0,87,17.39999999999997,8.60000000000003,3
26.799999999999997,103,20.59999999999996,6.200000000000038,3
26.799999999999997,28,5.600000000000002,21.199999999999996,3
27.2,75,14.999999999999979,12.20000000000002,3
27.200000000000003,31,6.200000000000003,21.0,3
28.0,38,7.600000000000004,20.399999999999995,3
28.0,18,3.600000000000001,24.4,3
28.2,95,18.999999999999964,9.200000000000035,3
28.200000000000003,45,9.0,19.200000000000003,3
28.39999999999994,94,18.799999999999965,9.599999999999977,3
28.79999999999997,20,4.000000000000001,24.79999999999997,3
28.799999999999994,83,16.599999999999973,12.20000000000002,3
28.799999999999997,32,6.400000000000003,22.399999999999995,3
28.999999999999993,59,11.79999999999999,17.200000000000003,3
29.2,74,14.79999999999998,14.40000000000002,3
29.2,98,19.599999999999962,9.600000000000037,3
29.599999999999994,100,19.99999999999996,9.600000000000033,3
29.79999999999997,102,20.39999999999996,9.40000000000001,3
29.99999999999994,10,1.9999999999999998,27.99999999999994,3
30.2,107,21.399999999999956,8.800000000000043,3
30.200000000000003,8,1.5999999999999999,28.6,3
30.799999999999994,90,17.999999999999968,12.800000000000026,3
30.999999999999993,67,13.399999999999984,17.60000000000001,3
31.200000000000003,16,3.2000000000000006,28.000000000000004,3
31.799999999999937,134,26.799999999999937,5.0,3
31.799999999999997,119,23.799999999999947,8.00000000000005,3
32.0,13,2.6,29.4,3
32.2,55,10.999999999999993,21.20000000000001,3
32.2,43,8.600000000000001,23.6,3
32.8,63,12.599999999999987,20.20000000000001,3
32.8,121,24.199999999999946,8.600000000000051,3
34.0,12,2.4,31.6,3
34.39999999999992,97,19.399999999999963,14.999999999999957,3
34.79999999999994,117,23.39999999999995,11.399999999999991,3
34.8,48,9.599999999999998,25.2,3
34.8,141,28.199999999999932,6.600000000000065,3
34.8,88,17.59999999999997,17.200000000000028,3
35.2,115,22.99999999999995,12.200000000000053,3
35.39999999999992,152,30.399999999999924,4.9999999999999964,3
35.79999999999994,82,16.399999999999974,19.399999999999967,3
36.599999999999994,112,22.399999999999952,14.200000000000042,3
36.599999999999994,85,16.99999999999997,19.600000000000023,3
37.2,104,20.799999999999958,16.400000000000045,3
37.2,111,22.199999999999953,15.00000000000005,3
37.2,145,28.99999999999993,8.200000000000074,3
37.59999999999998,79,15.799999999999976,21.800000000000004,3
37.599999999999994,73,14.59999999999998,23.000000000000014,3
37.799999999999926,114,22.79999999999995,14.999999999999975,3
37.79999999999994,153,30.599999999999923,7.200000000000017,3
37.79999999999997,125,24.999999999999943,12.800000000000026,3
38.2,136,27.199999999999935,11.000000000000068,3
38.2,176,35.19999999999996,3.0000000000000426,3
