completion_time,task_id,start_time,process_time,num_operations
10,1,2,8,3
11,2,4,7,3
19,0,0,19,3
20,6,12,8,3
21,3,6,15,3
35,5,10,25,3
39,4,8,31,3
40,7,14,26,3
43,11,22,21,3
45,13,26,19,3
46,14,28,18,3
49,16,32,17,3
49,18,36,13,3
50,15,30,20,3
55,20,40,15,3
56,17,34,22,3
57,10,20,37,3
71,19,38,33,3
71,26,52,19,3
73,25,50,23,3
78,24,48,30,3
80,21,42,38,3
82,12,24,58,3
83,9,18,65,3
84,22,44,40,3
86,30,60,26,3
88,27,54,34,3
88,8,16,72,3
89,31,62,27,3
91,35,70,21,3
96,33,66,30,3
98,29,58,40,3
98,42,84,14,3
99,28,56,43,3
100,38,76,24,3
102,46,92,10,3
103,37,74,29,3
108,40,80,28,3
109,32,64,45,3
110,45,90,20,3
114,43,86,28,3
116,44,88,28,3
116,23,46,70,3
116,36,72,44,3
122,47,94,28,3
123,52,104,19,3
124,49,98,26,3
128,41,82,46,3
129,39,78,51,3
136,54,108,28,3
140,50,100,40,3
