completion_time,task_id,start_time,process_time,num_operations
9,1,2,7,3
10,2,4,6,3
14,3,6,8,3
18,5,10,8,3
20,4,8,12,3
21,6,12,9,3
21,0,0,21,3
24,8,16,8,3
28,7,14,14,3
32,13,26,6,3
35,11,22,13,3
38,9,18,20,3
40,10,20,20,3
42,16,32,10,3
47,19,38,9,3
47,14,28,19,3
47,12,24,23,3
48,18,36,12,3
54,15,30,24,3
57,23,46,11,3
58,24,48,10,3
62,21,42,20,3
64,22,44,20,3
65,25,50,15,3
69,31,62,7,3
70,20,40,30,3
75,28,56,19,3
76,17,34,42,3
76,30,60,16,3
77,29,58,19,3
87,32,64,23,3
90,35,70,20,3
91,26,52,39,3
94,36,72,22,3
97,33,66,31,3
99,34,68,31,3
105,41,82,23,3
105,47,94,11,3
116,37,74,42,3
123,42,84,39,3
125,50,100,25,3
125,38,76,49,3
128,39,78,50,3
132,40,80,52,3
133,57,114,19,3
136,48,96,40,3
136,45,90,46,3
137,54,108,29,3
138,44,88,50,3
139,51,102,37,3
