completion_time,task_id,start_time,process_time,num_operations
4,0,0,4,3
11,3,6,5,3
12,2,4,8,3
14,4,8,6,3
15,5,10,5,3
20,6,12,8,3
20,1,2,18,3
30,9,18,12,3
30,8,16,14,3
31,7,14,17,3
32,11,22,10,3
33,10,20,13,3
40,12,24,16,3
48,14,28,20,3
52,16,32,20,3
52,23,46,6,3
55,19,38,17,3
56,17,34,22,3
60,20,40,20,3
62,21,42,20,3
65,24,48,17,3
70,25,50,20,3
73,26,52,21,3
75,22,44,31,3
77,30,60,17,3
80,31,62,18,3
81,29,58,23,3
84,27,54,30,3
86,28,56,30,3
90,35,70,20,3
101,39,78,23,3
101,33,66,35,3
104,36,72,32,3
105,34,68,37,3
115,38,76,39,3
116,48,96,20,3
118,47,94,24,3
119,46,92,27,3
124,42,84,40,3
128,40,80,48,3
129,37,74,55,3
130,44,88,42,3
133,13,26,107,3
135,45,90,45,3
138,54,108,30,3
139,51,102,37,3
