completion_time,task_id,start_time,process_time,num_operations
21,1,2,19,3
25,3,6,19,3
28,8,16,12,3
28,5,10,18,3
34,6,12,22,3
35,7,14,21,3
37,2,4,33,3
38,9,18,20,3
38,4,8,30,3
42,13,26,16,3
47,15,30,17,3
51,10,20,31,3
54,11,22,32,3
56,12,24,32,3
56,18,36,20,3
61,20,40,21,3
69,25,50,19,3
69,16,32,37,3
70,23,46,24,3
71,17,34,37,3
72,14,28,44,3
79,26,52,27,3
80,22,44,36,3
80,24,48,32,3
81,27,54,27,3
82,28,56,26,3
84,32,64,20,3
86,19,38,48,3
87,0,0,87,3
91,33,66,25,3
91,30,60,31,3
93,29,58,35,3
95,21,42,53,3
97,31,62,35,3
100,41,82,18,3
101,40,80,21,3
102,38,76,26,3
103,37,74,29,3
103,36,72,31,3
109,47,94,15,3
116,35,70,46,3
126,42,84,42,3
127,44,88,39,3
128,48,96,32,3
129,43,86,43,3
131,50,100,31,3
131,46,92,39,3
135,54,108,27,3
