completion_time,task_id,start_time,process_time,num_operations
7,0,0,7,3
10,1,2,8,3
16,2,4,12,3
16,3,6,10,3
22,6,12,10,3
27,8,16,11,3
30,11,22,8,3
35,7,14,21,3
37,4,8,29,3
47,16,32,15,3
47,14,28,19,3
47,10,20,27,3
51,19,38,13,3
56,17,34,22,3
57,13,26,31,3
60,20,40,20,3
61,15,30,31,3
63,5,10,53,3
68,18,36,32,3
69,12,24,45,3
74,25,50,24,3
74,21,42,32,3
79,30,60,19,3
82,26,52,30,3
82,9,18,64,3
85,35,70,15,3
88,27,54,34,3
97,31,62,35,3
106,22,44,62,3
108,47,94,14,3
108,41,82,26,3
111,24,48,63,3
112,39,78,34,3
117,33,66,51,3
117,42,84,33,3
120,34,68,52,3
125,44,88,37,3
126,23,46,80,3
131,43,86,45,3
133,46,92,41,3
134,28,56,78,3
136,48,96,40,3
137,40,80,57,3
