completion_time,task_id,start_time,process_time,num_operations
8,0,0,8,3
11,3,6,5,3
13,2,4,9,3
19,4,8,11,3
19,6,12,7,3
27,8,16,11,3
30,9,18,12,3
34,12,24,10,3
36,7,14,22,3
38,10,20,18,3
39,11,22,17,3
42,13,26,16,3
46,15,30,16,3
46,5,10,36,3
51,17,34,17,3
54,16,32,22,3
56,14,28,28,3
59,24,48,11,3
60,19,38,22,3
62,22,44,18,3
62,18,36,26,3
66,20,40,26,3
69,27,54,15,3
72,26,52,20,3
73,28,56,17,3
78,21,42,36,3
80,23,46,34,3
81,30,60,21,3
81,25,50,31,3
81,1,2,79,3
84,34,68,16,3
84,37,74,10,3
86,33,66,20,3
90,31,62,28,3
91,32,64,27,3
93,44,88,5,3
95,41,82,13,3
103,46,92,11,3
107,49,98,9,3
109,42,84,25,3
109,40,80,29,3
110,36,72,38,3
112,43,86,26,3
116,39,78,38,3
117,45,90,27,3
117,54,108,9,3
120,50,100,20,3
122,51,102,20,3
127,55,110,17,3
127,48,96,31,3
127,29,58,69,3
134,52,104,30,3
136,53,106,30,3
138,57,114,24,3
138,56,112,26,3
