sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,2,6
20,2,8
25,2,11
30,4,11
35,6,12
40,10,10
45,12,11
50,15,10
55,18,10
60,18,12
65,22,11
70,23,12
75,26,12
80,27,13
85,32,11
90,33,12
95,37,11
100,37,13
105,40,13
110,43,12
115,48,10
120,51,9
125,53,10
130,54,11
135,56,12
140,59,11
