sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,2,6
20,5,5
25,7,6
30,10,5
35,11,7
40,15,5
45,16,7
50,17,8
55,20,8
60,22,8
65,23,10
70,27,8
75,28,10
80,30,10
85,33,10
90,36,9
95,39,9
100,39,11
105,42,11
110,45,10
115,45,13
120,48,12
125,49,14
130,52,13
135,54,14
140,56,14
