sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,3,2
15,4,4
20,4,6
25,6,7
30,8,7
35,10,8
40,12,8
45,13,10
50,18,7
55,21,7
60,23,7
65,23,10
70,28,7
75,30,8
80,34,6
85,36,7
90,39,6
95,40,8
100,44,6
105,46,7
110,46,9
115,49,9
120,49,11
125,54,9
130,57,8
135,62,6
140,65,5
