sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,3,2
15,6,2
20,6,4
25,7,6
30,10,5
35,13,5
40,15,5
45,17,6
50,20,5
55,24,4
60,24,6
65,27,6
70,28,7
75,31,7
80,34,6
85,36,7
90,40,5
95,41,7
100,42,8
105,46,7
110,48,7
115,49,9
120,53,7
125,55,8
130,59,6
135,60,8
140,61,9
