sample_time,tasks_completed,work_in_process
0,0,1
5,1,2
10,1,4
15,2,6
20,4,6
25,8,5
30,9,6
35,11,7
40,14,6
45,16,7
50,19,6
55,21,7
60,23,7
65,25,8
70,28,7
75,28,10
80,29,11
85,31,12
90,32,13
95,34,14
100,38,12
105,40,13
110,44,11
115,48,10
120,49,11
125,50,13
130,54,11
135,58,10
140,63,7
