sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,1,7
20,1,9
25,2,11
30,7,8
35,12,6
40,12,8
45,16,7
50,17,8
55,18,10
60,19,11
65,23,10
70,26,9
75,28,10
80,31,9
85,31,12
90,32,13
95,34,14
100,39,11
105,42,11
110,45,10
115,50,8
120,52,8
125,56,7
130,57,8
135,62,6
140,62,8
