sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,1,7
20,3,7
25,3,10
30,8,7
35,10,8
40,15,5
45,16,7
50,18,7
55,20,8
60,23,7
65,25,8
70,26,9
75,28,10
80,30,10
85,32,11
90,32,13
95,34,14
100,36,14
105,39,14
110,40,15
115,43,15
120,47,13
125,51,12
130,51,14
135,57,11
140,59,11
