sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,4,4
20,5,5
25,6,7
30,9,6
35,10,8
40,11,9
45,14,9
50,16,9
55,18,10
60,20,10
65,24,9
70,26,9
75,29,9
80,30,10
85,36,7
90,38,7
95,40,8
100,43,7
105,48,5
110,48,7
115,51,7
120,53,7
125,57,6
130,60,5
135,63,5
140,64,6
