sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,2,6
20,4,6
25,6,7
30,8,7
35,10,8
40,13,7
45,15,8
50,16,9
55,17,11
60,19,11
65,22,11
70,24,11
75,25,13
80,25,15
85,27,16
90,30,15
95,32,16
100,34,16
105,36,17
110,40,15
115,44,14
120,48,12
125,51,12
130,52,13
135,56,12
140,59,11
