sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,2,6
20,4,6
25,5,8
30,7,8
35,10,8
40,11,9
45,12,11
50,15,10
55,17,11
60,20,10
65,21,12
70,23,12
75,26,12
80,27,13
85,30,13
90,32,13
95,36,12
100,37,13
105,39,14
110,41,14
115,43,15
120,46,14
125,49,14
130,52,13
135,56,12
140,59,11
