sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,2,6
20,5,5
25,5,8
30,8,7
35,11,7
40,12,8
45,15,8
50,16,9
55,19,9
60,20,10
65,23,10
70,24,11
75,28,10
80,31,9
85,33,10
90,38,7
95,42,6
100,45,5
105,47,6
110,47,8
115,48,10
120,51,9
125,52,11
130,57,8
135,60,8
140,64,6
