sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,2,3
15,3,5
20,4,6
25,6,7
30,7,8
35,11,7
40,13,7
45,14,9
50,17,8
55,19,9
60,21,9
65,23,10
70,27,8
75,27,11
80,30,10
85,33,10
90,36,9
95,38,10
100,41,9
105,44,9
110,46,9
115,50,8
120,52,8
125,56,7
130,58,7
135,59,9
140,62,8
