sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,1,7
20,3,7
25,6,7
30,8,7
35,10,8
40,13,7
45,14,9
50,18,7
55,19,9
60,22,8
65,25,8
70,27,8
75,30,8
80,31,9
85,31,12
90,35,10
95,37,11
100,38,12
105,40,13
110,42,13
115,43,15
120,45,15
125,49,14
130,51,14
135,54,14
140,57,13
