sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,1,7
20,1,9
25,2,11
30,4,11
35,9,9
40,10,10
45,14,9
50,16,9
55,21,7
60,23,7
65,26,7
70,27,8
75,28,10
80,29,11
85,32,11
90,33,12
95,36,12
100,37,13
105,43,10
110,46,9
115,48,10
120,51,9
125,52,11
130,54,11
135,57,11
140,59,11
