sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,3,2
15,5,3
20,7,3
25,11,2
30,13,2
35,14,4
40,14,6
45,17,6
50,19,6
55,20,8
60,24,6
65,24,9
70,28,7
75,32,6
80,36,4
85,37,6
90,38,7
95,41,7
100,45,5
105,47,6
110,49,6
115,52,6
120,56,4
125,57,6
130,59,6
135,63,5
140,66,4
