sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,2,6
20,5,5
25,6,7
30,10,5
35,12,6
40,13,7
45,17,6
50,19,6
55,21,7
60,24,6
65,27,6
70,30,5
75,31,7
80,34,6
85,35,8
90,36,9
95,40,8
100,45,5
105,47,6
110,50,5
115,52,6
120,54,6
125,58,5
130,61,4
135,62,6
140,64,6
