sample_time,tasks_completed,work_in_process
0,0,1
5,1,2
10,1,4
15,2,6
20,5,5
25,5,8
30,9,6
35,11,7
40,13,7
45,15,8
50,19,6
55,20,8
60,22,8
65,26,7
70,28,7
75,30,8
80,31,9
85,32,11
90,34,11
95,35,13
100,38,12
105,41,12
110,41,14
115,44,14
120,47,13
125,48,15
130,48,17
135,51,17
140,55,15
