sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,2,3
15,4,4
20,6,4
25,7,6
30,7,8
35,9,9
40,13,7
45,14,9
50,16,9
55,18,10
60,22,8
65,26,7
70,28,7
75,29,9
80,32,8
85,35,8
90,38,7
95,41,7
100,43,7
105,44,9
110,45,10
115,48,10
120,52,8
125,56,7
130,56,9
135,59,9
140,60,10
