sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,2,6
20,3,7
25,7,6
30,9,6
35,11,7
40,12,8
45,12,11
50,13,12
55,19,9
60,23,7
65,27,6
70,28,7
75,32,6
80,34,6
85,38,5
90,39,6
95,42,6
100,43,7
105,48,5
110,50,5
115,53,5
120,55,5
125,57,6
130,60,5
135,62,6
140,64,6
