sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,2,6
20,4,6
25,6,7
30,10,5
35,13,5
40,15,5
45,16,7
50,20,5
55,20,8
60,25,5
65,27,6
70,31,4
75,33,5
80,35,5
85,36,7
90,37,8
95,42,6
100,43,7
105,45,8
110,48,7
115,48,10
120,52,8
125,55,8
130,56,9
135,57,11
140,60,10
