sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,4,4
20,4,6
25,5,8
30,9,6
35,11,7
40,13,7
45,17,6
50,17,8
55,19,9
60,20,10
65,23,10
70,26,9
75,27,11
80,28,12
85,32,11
90,35,10
95,38,10
100,39,11
105,41,12
110,46,9
115,48,10
120,51,9
125,51,12
130,51,14
135,54,14
140,55,15
