sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,4,4
20,4,6
25,7,6
30,8,7
35,9,9
40,11,9
45,13,10
50,16,9
55,19,9
60,21,9
65,24,9
70,26,9
75,27,11
80,30,10
85,32,11
90,34,11
95,36,12
100,40,10
105,42,11
110,45,10
115,46,12
120,51,9
125,52,11
130,54,11
135,58,10
140,60,10
