sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,2,3
15,3,5
20,5,5
25,7,6
30,8,7
35,10,8
40,12,8
45,14,9
50,17,8
55,19,9
60,23,7
65,23,10
70,26,9
75,30,8
80,32,8
85,37,6
90,39,6
95,41,7
100,43,7
105,46,7
110,46,9
115,48,10
120,53,7
125,55,8
130,58,7
135,59,9
140,60,10
