sample_time,tasks_completed,work_in_process
0,0,1
5,1,2
10,1,4
15,3,5
20,4,6
25,6,7
30,7,8
35,10,8
40,12,8
45,13,10
50,16,9
55,17,11
60,17,13
65,18,15
70,20,15
75,24,14
80,28,12
85,31,12
90,33,12
95,35,13
100,37,13
105,41,12
110,42,13
115,44,14
120,46,14
125,48,15
130,57,8
135,61,7
140,62,8
