sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,2,3
15,3,5
20,3,7
25,8,5
30,10,5
35,13,5
40,15,5
45,16,7
50,18,7
55,19,9
60,21,9
65,25,8
70,26,9
75,30,8
80,31,9
85,33,10
90,36,9
95,40,8
100,41,9
105,44,9
110,46,9
115,47,11
120,50,10
125,52,11
130,55,10
135,57,11
140,59,11
