sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,2,6
20,6,4
25,7,6
30,9,6
35,11,7
40,14,6
45,15,8
50,18,7
55,19,9
60,23,7
65,26,7
70,27,8
75,30,8
80,34,6
85,36,7
90,40,5
95,41,7
100,43,7
105,49,4
110,50,5
115,50,8
120,55,5
125,55,8
130,56,9
135,58,10
140,60,10
