sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,2,6
20,3,7
25,7,6
30,10,5
35,11,7
40,14,6
45,15,8
50,17,8
55,17,11
60,19,11
65,22,11
70,24,11
75,26,12
80,31,9
85,33,10
90,33,12
95,35,13
100,38,12
105,40,13
110,45,10
115,48,10
120,51,9
125,52,11
130,55,10
135,57,11
140,58,12
