sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,3,5
20,6,4
25,8,5
30,8,7
35,13,5
40,17,3
45,19,4
50,19,6
55,21,7
60,23,7
65,25,8
70,27,8
75,31,7
80,33,7
85,35,8
90,38,7
95,42,6
100,44,6
105,47,6
110,49,6
115,50,8
120,52,8
125,54,9
130,55,10
135,59,9
140,61,9
