sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,2,6
20,3,7
25,5,8
30,7,8
35,11,7
40,14,6
45,16,7
50,19,6
55,21,7
60,26,4
65,30,3
70,32,3
75,33,5
80,35,5
85,36,7
90,36,9
95,41,7
100,42,8
105,46,7
110,47,8
115,50,8
120,53,7
125,53,10
130,56,9
135,57,11
140,57,13
