sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,2,3
15,4,4
20,7,3
25,9,4
30,10,5
35,13,5
40,14,6
45,15,8
50,17,8
55,21,7
60,24,6
65,26,7
70,30,5
75,32,6
80,35,5
85,36,7
90,39,6
95,41,7
100,42,8
105,45,8
110,49,6
115,51,7
120,52,8
125,52,11
130,55,10
135,58,10
140,60,10
