sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,3,5
20,3,7
25,4,9
30,5,10
35,8,10
40,10,10
45,16,7
50,19,6
55,20,8
60,23,7
65,24,9
70,25,10
75,26,12
80,31,9
85,31,12
90,35,10
95,36,12
100,39,11
105,44,9
110,46,9
115,49,9
120,51,9
125,53,10
130,56,9
135,59,9
140,64,6
