sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,2,6
20,4,6
25,6,7
30,9,6
35,12,6
40,14,6
45,15,8
50,17,8
55,19,9
60,22,8
65,24,9
70,27,8
75,29,9
80,29,11
85,30,13
90,34,11
95,40,8
100,41,9
105,43,10
110,44,11
115,50,8
120,52,8
125,55,8
130,55,10
135,59,9
140,63,7
