sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,2,3
15,4,4
20,5,5
25,7,6
30,9,6
35,11,7
40,12,8
45,15,8
50,16,9
55,20,8
60,20,10
65,20,13
70,24,11
75,27,11
80,30,10
85,34,9
90,37,8
95,37,11
100,42,8
105,44,9
110,44,11
115,51,7
120,53,7
125,56,7
130,57,8
135,64,4
140,65,5
