sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,2,6
20,5,5
25,7,6
30,8,7
35,13,5
40,15,5
45,16,7
50,19,6
55,22,6
60,24,6
65,26,7
70,28,7
75,31,7
80,33,7
85,34,9
90,36,9
95,40,8
100,41,9
105,45,8
110,48,7
115,49,9
120,52,8
125,55,8
130,58,7
135,61,7
140,62,8
