sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,1,7
20,4,6
25,5,8
30,6,9
35,8,10
40,13,7
45,13,10
50,17,8
55,17,11
60,22,8
65,23,10
70,25,10
75,26,12
80,31,9
85,33,10
90,35,10
95,38,10
100,41,9
105,42,11
110,46,9
115,48,10
120,51,9
125,54,9
130,56,9
135,57,11
140,61,9
