sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,2,6
20,3,7
25,6,7
30,8,7
35,10,8
40,12,8
45,13,10
50,18,7
55,21,7
60,23,7
65,24,9
70,28,7
75,32,6
80,34,6
85,37,6
90,39,6
95,41,7
100,43,7
105,45,8
110,45,10
115,46,12
120,48,12
125,50,13
130,53,12
135,58,10
140,58,12
