sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,3,5
20,5,5
25,7,6
30,8,7
35,12,6
40,14,6
45,15,8
50,18,7
55,18,10
60,22,8
65,23,10
70,25,10
75,26,12
80,29,11
85,32,11
90,36,9
95,37,11
100,39,11
105,43,10
110,45,10
115,47,11
120,50,10
125,52,11
130,55,10
135,56,12
140,60,10
