sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,1,7
20,3,7
25,5,8
30,6,9
35,8,10
40,10,10
45,12,11
50,17,8
55,19,9
60,24,6
65,24,9
70,26,9
75,28,10
80,29,11
85,31,12
90,32,13
95,35,13
100,36,14
105,39,14
110,43,12
115,45,13
120,48,12
125,50,13
130,52,13
135,54,14
140,56,14
