sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,1,7
20,4,6
25,7,6
30,7,8
35,13,5
40,15,5
45,16,7
50,16,9
55,19,9
60,21,9
65,23,10
70,26,9
75,29,9
80,32,8
85,33,10
90,37,8
95,41,7
100,42,8
105,44,9
110,49,6
115,54,4
120,57,3
125,59,4
130,60,5
135,63,5
140,65,5
