sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,0,8
20,3,7
25,6,7
30,8,7
35,11,7
40,13,7
45,18,5
50,20,5
55,22,6
60,25,5
65,26,7
70,28,7
75,31,7
80,34,6
85,35,8
90,38,7
95,40,8
100,42,8
105,46,7
110,49,6
115,52,6
120,55,5
125,57,6
130,58,7
135,59,9
140,62,8
