sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,2,3
15,3,5
20,5,5
25,5,8
30,8,7
35,9,9
40,13,7
45,16,7
50,17,8
55,19,9
60,22,8
65,24,9
70,26,9
75,28,10
80,31,9
85,31,12
90,32,13
95,37,11
100,40,10
105,42,11
110,46,9
115,47,11
120,48,12
125,52,11
130,53,12
135,53,15
140,57,13
