sample_time,tasks_completed,work_in_process
0,0,1
5,1,2
10,2,3
15,3,5
20,4,6
25,6,7
30,8,7
35,9,9
40,13,7
45,16,7
50,17,8
55,22,6
60,24,6
65,26,7
70,28,7
75,33,5
80,36,4
85,37,6
90,39,6
95,39,9
100,42,8
105,46,7
110,47,8
115,51,7
120,54,6
125,56,7
130,57,8
135,57,11
140,60,10
