sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,1,7
20,5,5
25,8,5
30,9,6
35,10,8
40,14,6
45,15,8
50,17,8
55,17,11
60,20,10
65,23,10
70,27,8
75,30,8
80,32,8
85,33,10
90,39,6
95,42,6
100,42,8
105,46,7
110,47,8
115,47,11
120,50,10
125,53,10
130,53,12
135,58,10
140,61,9
