sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,2,3
15,2,6
20,3,7
25,7,6
30,9,6
35,11,7
40,13,7
45,17,6
50,19,6
55,21,7
60,22,8
65,29,4
70,30,5
75,33,5
80,33,7
85,35,8
90,37,8
95,38,10
100,38,12
105,41,12
110,44,11
115,46,12
120,46,14
125,47,16
130,51,14
135,51,17
140,58,12
