sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,4,4
20,6,4
25,8,5
30,8,7
35,13,5
40,14,6
45,17,6
50,20,5
55,21,7
60,23,7
65,26,7
70,27,8
75,29,9
80,31,9
85,33,10
90,36,9
95,41,7
100,42,8
105,45,8
110,47,8
115,49,9
120,51,9
125,53,10
130,54,11
135,57,11
140,58,12
