sample_time,tasks_completed,work_in_process
0,0,1
5,1,2
10,2,3
15,4,4
20,7,3
25,7,6
30,12,3
35,14,4
40,15,5
45,19,4
50,20,5
55,21,7
60,23,7
65,27,6
70,28,7
75,30,8
80,31,9
85,35,8
90,36,9
95,39,9
100,43,7
105,48,5
110,50,5
115,52,6
120,54,6
125,56,7
130,60,5
135,63,5
140,66,4
