sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,3,5
20,3,7
25,4,9
30,9,6
35,11,7
40,12,8
45,16,7
50,18,7
55,20,8
60,22,8
65,26,7
70,29,6
75,33,5
80,33,7
85,35,8
90,38,7
95,39,9
100,41,9
105,44,9
110,46,9
115,48,10
120,49,11
125,53,10
130,54,11
135,57,11
140,58,12
