sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,3,5
20,4,6
25,8,5
30,9,6
35,11,7
40,12,8
45,12,11
50,16,9
55,17,11
60,21,9
65,23,10
70,24,11
75,25,13
80,28,12
85,34,9
90,35,10
95,38,10
100,39,11
105,41,12
110,43,12
115,45,13
120,47,13
125,49,14
130,52,13
135,57,11
140,61,9
