sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,2,6
20,7,3
25,7,6
30,8,7
35,10,8
40,11,9
45,15,8
50,19,6
55,20,8
60,22,8
65,23,10
70,25,10
75,29,9
80,34,6
85,36,7
90,36,9
95,39,9
100,42,8
105,43,10
110,45,10
115,47,11
120,48,12
125,49,14
130,52,13
135,54,14
140,55,15
