sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,4,4
20,6,4
25,7,6
30,8,7
35,11,7
40,14,6
45,17,6
50,18,7
55,19,9
60,20,10
65,23,10
70,26,9
75,27,11
80,28,12
85,31,12
90,34,11
95,36,12
100,39,11
105,42,11
110,44,11
115,46,12
120,46,14
125,52,11
130,55,10
135,58,10
140,61,9
