sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,3,2
15,4,4
20,8,2
25,8,5
30,9,6
35,11,7
40,13,7
45,16,7
50,18,7
55,21,7
60,23,7
65,25,8
70,26,9
75,30,8
80,31,9
85,32,11
90,36,9
95,38,10
100,39,11
105,41,12
110,42,13
115,48,10
120,49,11
125,50,13
130,54,11
135,58,10
140,62,8
