sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,2,6
20,3,7
25,4,9
30,5,10
35,7,11
40,11,9
45,13,10
50,15,10
55,18,10
60,22,8
65,25,8
70,30,5
75,30,8
80,33,7
85,36,7
90,37,8
95,38,10
100,41,9
105,44,9
110,46,9
115,49,9
120,53,7
125,53,10
130,55,10
135,55,13
140,56,14
