sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,2,3
15,4,4
20,6,4
25,6,7
30,6,9
35,6,12
40,6,14
45,9,14
50,12,13
55,15,13
60,19,11
65,20,13
70,24,11
75,27,11
80,27,13
85,31,12
90,33,12
95,36,12
100,39,11
105,40,13
110,43,12
115,46,12
120,46,14
125,49,14
130,50,15
135,51,17
140,54,16
