sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,1,7
20,3,7
25,6,7
30,9,6
35,9,9
40,11,9
45,12,11
50,15,10
55,18,10
60,19,11
65,24,9
70,26,9
75,29,9
80,31,9
85,33,10
90,36,9
95,40,8
100,43,7
105,46,7
110,48,7
115,52,6
120,52,8
125,57,6
130,63,2
135,64,4
140,65,5
