completion_time,task_id,start_time,process_time,num_operations
16,0,0,16,3
17,2,4,13,3
19,6,12,7,3
22,8,16,6,3
22,4,8,14,3
24,5,10,14,3
25,3,6,19,3
26,7,14,12,3
30,9,18,12,3
31,11,22,9,3
34,13,26,8,3
37,10,20,17,3
40,15,30,10,3
41,18,36,5,3
43,12,24,19,3
44,14,28,16,3
49,1,2,47,3
51,17,34,17,3
52,20,40,12,3
53,21,42,11,3
56,22,44,12,3
57,16,32,25,3
58,19,38,20,3
59,25,50,9,3
59,23,46,13,3
64,24,48,16,3
65,28,56,9,3
67,29,58,9,3
69,30,60,9,3
69,26,52,17,3
72,31,62,10,3
73,32,64,9,3
81,33,66,15,3
81,37,74,7,3
84,34,68,16,3
89,40,80,9,3
90,42,84,6,3
93,39,78,15,3
93,36,72,21,3
97,27,54,43,3
97,44,88,9,3
98,41,82,16,3
99,35,70,29,3
100,47,94,6,3
102,43,86,16,3
105,45,90,15,3
105,38,76,29,3
106,49,98,8,3
107,46,92,15,3
108,48,96,12,3
114,51,102,12,3
116,55,110,6,3
119,53,106,13,3
120,52,104,16,3
122,50,100,22,3
126,57,114,12,3
126,56,112,14,3
131,58,116,15,3
132,54,108,24,3
133,62,124,9,3
135,59,118,17,3
137,63,126,11,3
138,66,132,6,3
