sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,3,4
10,1,4,12
15,2,6,21
20,4,6,32
25,6,7,47
30,7,8,64
35,8,10,85
40,13,7,102
45,14,9,120
50,18,7,136
55,20,8,152
60,22,8,162
65,25,8,172
70,27,8,184
75,29,9,196
80,32,8,209
85,34,9,221
90,36,9,241
95,40,8,257
100,43,7,273
105,46,7,286
110,48,7,299
115,52,6,309
120,53,7,324
125,57,6,334
130,60,5,347
135,61,7,364
140,62,8,379
