completion_time,task_id,start_time,process_time,num_operations
8,0,0,8,3
16,5,10,6,3
19,2,4,15,3
20,1,2,18,3
24,3,6,18,3
26,10,20,6,3
27,8,16,11,3
29,4,8,21,3
29,6,12,17,3
30,7,14,16,3
31,9,18,13,3
36,13,26,10,3
38,15,30,8,3
39,12,24,15,3
41,11,22,19,3
49,21,42,7,3
49,19,38,11,3
51,18,36,15,3
56,23,46,10,3
57,14,28,29,3
59,16,32,27,3
61,22,44,17,3
63,28,56,7,3
63,25,50,13,3
66,20,40,26,3
67,17,34,33,3
68,24,48,20,3
71,30,60,11,3
73,27,54,19,3
76,26,52,24,3
77,31,62,15,3
77,35,70,7,3
82,36,72,10,3
86,29,58,28,3
86,37,74,12,3
87,40,80,7,3
90,33,66,24,3
95,43,86,9,3
97,38,76,21,3
98,34,68,30,3
100,45,90,10,3
104,39,78,26,3
105,32,64,41,3
110,49,98,12,3
112,47,94,18,3
116,42,84,32,3
117,44,88,29,3
119,48,96,23,3
119,53,106,13,3
120,55,110,10,3
120,57,114,6,3
123,58,116,7,3
124,51,102,22,3
124,50,100,24,3
128,56,112,16,3
131,41,82,49,3
133,62,124,9,3
135,46,92,43,3
135,54,108,27,3
140,63,126,14,3
